"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 01:00","2023","08","02","01:00","11.9","","9.4","","84","","","","23","","5","","24.1","","100.91","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 02:00","2023","08","02","02:00","10.0","","9.2","","95","","","","21","","5","","24.1","","100.91","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 03:00","2023","08","02","03:00","10.2","","9.5","","96","","","","36","","1","","24.1","","100.90","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 04:00","2023","08","02","04:00","8.6","","7.8","","95","","","","36","","1","","24.1","","100.91","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 05:00","2023","08","02","05:00","9.5","","8.2","","91","","","","7","","3","","24.1","","100.91","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 06:00","2023","08","02","06:00","13.0","","11.5","","90","","","","6","","5","","24.1","","100.92","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 07:00","2023","08","02","07:00","15.0","","12.6","","85","","","","11","","7","","24.1","","100.92","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 08:00","2023","08","02","08:00","17.1","","12.5","","74","","","","15","","6","","24.1","","100.90","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 09:00","2023","08","02","09:00","20.4","","13.3","","63","","","","18","","9","","24.1","","100.87","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 10:00","2023","08","02","10:00","21.7","","13.7","","60","","","","20","","12","","24.1","","100.85","","25","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 11:00","2023","08","02","11:00","23.2","","14.1","","56","","","","20","","10","","24.1","","100.80","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 12:00","2023","08","02","12:00","22.5","","13.7","","57","","","","22","","11","","24.1","","100.76","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 13:00","2023","08","02","13:00","24.7","","13.0","","48","","","","20","","14","","24.1","","100.70","","27","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 14:00","2023","08","02","14:00","24.5","","11.9","","45","","","","25","","15","","24.1","","100.66","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 15:00","2023","08","02","15:00","24.7","","11.5","","43","","","","23","","13","","24.1","","100.60","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 16:00","2023","08","02","16:00","25.0","","15.4","","55","","","","18","","15","","24.1","","100.53","","29","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 17:00","2023","08","02","17:00","23.9","","14.0","","53","","","","19","","20","","24.1","","100.50","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 18:00","2023","08","02","18:00","22.7","","14.4","","59","","","","19","","21","","24.1","","100.46","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 19:00","2023","08","02","19:00","20.6","","14.3","","67","","","","18","","11","","24.1","","100.46","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 20:00","2023","08","02","20:00","19.4","","13.7","","69","","","","18","","11","","24.1","","100.45","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 21:00","2023","08","02","21:00","18.3","","13.1","","71","","","","18","","12","","24.1","","100.40","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 22:00","2023","08","02","22:00","18.2","","13.0","","71","","","","19","","10","","24.1","","100.37","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-02 23:00","2023","08","02","23:00","18.4","","12.3","","68","","","","18","","10","","24.1","","100.34","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 00:00","2023","08","03","00:00","17.1","","12.2","","73","","","","16","","8","","24.1","","100.28","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 01:00","2023","08","03","01:00","17.2","","12.3","","73","","","","17","","14","","24.1","","100.14","","","","","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 02:00","2023","08","03","02:00","17.2","","12.2","","72","","","","17","","15","","24.1","","100.04","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 03:00","2023","08","03","03:00","17.6","","12.1","","70","","","","19","","17","","24.1","","99.95","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 04:00","2023","08","03","04:00","16.0","","14.7","","92","","","","21","","19","","12.9","","100.00","","","","","","Thunderstorms,Rain Showers"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 05:00","2023","08","03","05:00","16.2","","15.4","","95","","","","17","","13","","24.1","","99.99","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 06:00","2023","08","03","06:00","17.1","","16.5","","96","","","","18","","12","","24.1","","99.96","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 07:00","2023","08","03","07:00","18.8","","17.8","","93","","","","21","","16","","24.1","","99.97","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 08:00","2023","08","03","08:00","19.7","","18.1","","90","","","","21","","15","","24.1","","99.96","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 09:00","2023","08","03","09:00","20.8","","18.4","","86","","","","22","","24","","24.1","","99.89","","27","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 10:00","2023","08","03","10:00","21.8","","18.7","","82","","","","23","","23","","24.1","","99.88","","28","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 11:00","2023","08","03","11:00","22.6","","18.6","","78","","","","21","","22","","24.1","","99.87","","29","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 12:00","2023","08","03","12:00","23.9","","19.3","","75","","","","23","","23","","24.1","","99.82","","31","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 13:00","2023","08","03","13:00","23.4","","19.5","","78","","","","22","","22","","24.1","","99.77","","31","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 14:00","2023","08","03","14:00","25.8","","19.9","","70","","","","20","","20","","24.1","","99.72","","33","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 15:00","2023","08","03","15:00","25.3","","19.8","","71","","","","20","","21","","24.1","","99.65","","33","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 16:00","2023","08","03","16:00","24.8","","20.2","","75","","","","21","","15","","24.1","","99.60","","33","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 17:00","2023","08","03","17:00","23.6","","19.6","","78","","","","20","","17","","16.1","","99.54","","31","","","","Thunderstorms"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 18:00","2023","08","03","18:00","19.0","","16.0","","82","","","","20","","30","","24.1","","99.64","","","","","","Thunderstorms"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 19:00","2023","08","03","19:00","20.2","","18.0","","87","","","","21","","20","","24.1","","99.51","","26","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 20:00","2023","08","03","20:00","20.4","","18.3","","87","","","","22","","17","","24.1","","99.58","","27","","","","Thunderstorms"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 21:00","2023","08","03","21:00","19.7","","17.2","","86","","","","28","","13","","24.1","","99.64","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 22:00","2023","08","03","22:00","18.8","","16.6","","87","","","","23","","8","","24.1","","99.57","","","","","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-03 23:00","2023","08","03","23:00","17.0","","16.1","","94","","","","16","","9","","24.1","","99.55","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 00:00","2023","08","04","00:00","17.4","","16.6","","95","","","","22","","9","","24.1","","99.52","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 01:00","2023","08","04","01:00","17.2","","16.5","","95","","","","20","","10","","24.1","","99.53","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 02:00","2023","08","04","02:00","16.9","","16.4","","96","","","","21","","10","","24.1","","99.58","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 03:00","2023","08","04","03:00","16.7","","16.2","","97","","","","20","","6","","24.1","","99.53","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 04:00","2023","08","04","04:00","16.3","","15.9","","98","","","","20","","10","","24.1","","99.56","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 05:00","2023","08","04","05:00","16.6","","16.1","","96","","","","22","","7","","24.1","","99.62","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 06:00","2023","08","04","06:00","16.8","","16.3","","97","","","","21","","7","","24.1","","99.63","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 07:00","2023","08","04","07:00","17.6","","16.8","","95","","","","23","","8","","24.1","","99.64","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 08:00","2023","08","04","08:00","18.3","","16.8","","90","","","","24","","9","","24.1","","99.66","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 09:00","2023","08","04","09:00","20.9","","17.1","","78","","","","32","","5","","24.1","","99.69","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 10:00","2023","08","04","10:00","22.1","","16.9","","72","","","","31","","8","","24.1","","99.69","","27","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 11:00","2023","08","04","11:00","23.4","","16.0","","63","","","","31","","13","","24.1","","99.69","","28","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 12:00","2023","08","04","12:00","23.1","","16.1","","64","","","","34","","14","","24.1","","99.72","","28","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 13:00","2023","08","04","13:00","25.2","","14.3","","50","","","","31","","22","","24.1","","99.74","","29","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 14:00","2023","08","04","14:00","25.3","","15.5","","54","","","","34","","16","","24.1","","99.76","","30","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 15:00","2023","08","04","15:00","25.4","","15.6","","54","","","","33","","26","","24.1","","99.75","","30","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 16:00","2023","08","04","16:00","24.3","","14.4","","53","","","","36","","21","","24.1","","99.79","","28","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 17:00","2023","08","04","17:00","24.3","","13.8","","51","","","","36","","18","","24.1","","99.81","","28","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 18:00","2023","08","04","18:00","23.6","","12.9","","51","","","","33","","16","","24.1","","99.86","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 19:00","2023","08","04","19:00","21.9","","13.2","","57","","","","3","","7","","24.1","","99.88","","25","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 20:00","2023","08","04","20:00","20.8","","14.9","","68","","","","36","","29","","24.1","","99.99","","25","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 21:00","2023","08","04","21:00","18.2","","16.5","","90","","","","33","","7","","24.1","","100.05","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 22:00","2023","08","04","22:00","17.7","","16.8","","94","","","","31","","11","","24.1","","100.08","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-04 23:00","2023","08","04","23:00","17.0","","15.3","","90","","","","31","","11","","24.1","","100.11","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 00:00","2023","08","05","00:00","17.6","","15.0","","85","","","","33","","17","","24.1","","100.14","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 01:00","2023","08","05","01:00","16.6","","14.6","","87","","","","32","","17","","24.1","","100.16","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 02:00","2023","08","05","02:00","15.9","","13.5","","85","","","","35","","24","","24.1","","100.14","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 03:00","2023","08","05","03:00","14.3","","12.5","","89","","","","32","","12","","24.1","","100.19","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 04:00","2023","08","05","04:00","13.2","","11.6","","89","","","","29","","7","","24.1","","100.23","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 05:00","2023","08","05","05:00","13.1","","12.2","","94","","","","30","","12","","24.1","","100.29","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 06:00","2023","08","05","06:00","14.6","","13.3","","92","","","","28","","11","","24.1","","100.30","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 07:00","2023","08","05","07:00","16.6","","13.7","","83","","","","31","","12","","24.1","","100.33","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 08:00","2023","08","05","08:00","17.4","","14.2","","81","","","","27","","7","","24.1","","100.37","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 09:00","2023","08","05","09:00","19.0","","14.9","","77","","","","25","","9","","24.1","","100.38","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 10:00","2023","08","05","10:00","20.2","","14.1","","67","","","","30","","17","","24.1","","100.38","","","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 11:00","2023","08","05","11:00","21.3","","14.7","","66","","","","31","","15","","24.1","","100.35","","25","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 12:00","2023","08","05","12:00","22.4","","14.1","","59","","","","33","","16","","24.1","","100.33","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 13:00","2023","08","05","13:00","23.2","","13.7","","54","","","","33","","13","","24.1","","100.34","","26","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 14:00","2023","08","05","14:00","23.9","","12.6","","48","","","","34","","8","","24.1","","100.33","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 15:00","2023","08","05","15:00","23.2","","12.2","","49","","","","4","","6","","24.1","","100.30","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 16:00","2023","08","05","16:00","25.2","","13.4","","47","","","","5","","6","","24.1","","100.31","","28","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 17:00","2023","08","05","17:00","24.6","","13.2","","49","","","","12","","6","","24.1","","100.30","","28","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 18:00","2023","08","05","18:00","23.3","","13.2","","53","","","","19","","4","","24.1","","100.29","","26","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 19:00","2023","08","05","19:00","21.5","","13.5","","60","","","","24","","8","","24.1","","100.27","","25","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 20:00","2023","08","05","20:00","19.4","","13.5","","68","","","","27","","9","","24.1","","100.29","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 21:00","2023","08","05","21:00","19.1","","13.6","","70","","","","24","","7","","24.1","","100.32","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 22:00","2023","08","05","22:00","17.8","","13.5","","76","","","","25","","10","","24.1","","100.34","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-05 23:00","2023","08","05","23:00","15.8","","12.8","","82","","","","25","","11","","24.1","","100.32","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 00:00","2023","08","06","00:00","16.3","","12.8","","80","","","","24","","6","","24.1","","100.30","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 01:00","2023","08","06","01:00","14.8","","12.3","","85","","","","23","","9","","24.1","","100.29","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 02:00","2023","08","06","02:00","15.6","","12.7","","83","","","","24","","8","","24.1","","100.32","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 03:00","2023","08","06","03:00","13.7","","12.5","","92","","","","24","","8","","24.1","","100.33","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 04:00","2023","08","06","04:00","14.1","","12.9","","92","","","","27","","8","","24.1","","100.34","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 05:00","2023","08","06","05:00","13.9","","13.0","","94","","","","27","","7","","24.1","","100.35","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 06:00","2023","08","06","06:00","14.4","","13.6","","95","","","","27","","9","","24.1","","100.38","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 07:00","2023","08","06","07:00","17.4","","15.4","","88","","","","29","","9","","24.1","","100.38","","","","","","Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 08:00","2023","08","06","08:00","19.7","","14.9","","73","","","","30","","8","","24.1","","100.37","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 09:00","2023","08","06","09:00","21.6","","14.2","","63","","","","36","","2","","24.1","","100.35","","25","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 10:00","2023","08","06","10:00","23.5","","13.3","","52","","","","33","","9","","24.1","","100.31","","26","","","","Mainly Clear"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 11:00","2023","08","06","11:00","24.4","","13.9","","51","","","","27","","9","","24.1","","100.26","","28","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 12:00","2023","08","06","12:00","25.7","","11.3","","40","","","","36","","7","","24.1","","100.23","","28","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 13:00","2023","08","06","13:00","25.6","","13.0","","45","","","","22","","9","","24.1","","100.23","","28","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 14:00","2023","08","06","14:00","26.3","","12.8","","43","","","","24","","6","","24.1","","100.18","","29","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 15:00","2023","08","06","15:00","26.6","","10.7","","36","","","","36","","3","","24.1","","100.15","","28","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 16:00","2023","08","06","16:00","25.5","","11.5","","41","","","","23","","7","","24.1","","100.14","","28","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 17:00","2023","08","06","17:00","24.9","","16.1","","58","","","","21","","4","","24.1","","100.11","","30","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 18:00","2023","08","06","18:00","23.6","","17.5","","68","","","","20","","3","","24.1","","100.08","","29","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 19:00","2023","08","06","19:00","21.5","","16.1","","71","","","","13","","7","","24.1","","100.06","","26","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 20:00","2023","08","06","20:00","21.3","","14.3","","64","","","","10","","7","","24.1","","100.06","","25","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 21:00","2023","08","06","21:00","19.2","","14.6","","74","","","","5","","11","","24.1","","100.06","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 22:00","2023","08","06","22:00","19.8","","14.4","","71","","","","8","","9","","24.1","","100.08","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-06 23:00","2023","08","06","23:00","18.7","","14.3","","75","","","","9","","10","","24.1","","100.05","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-07 00:00","2023","08","07","00:00","18.0","","14.1","","78","","","","7","","10","","24.1","","100.04","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-07 01:00","2023","08","07","01:00","17.1","","14.3","","83","","","","6","","11","","24.1","","99.99","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-07 02:00","2023","08","07","02:00","17.6","","14.3","","81","","","","7","","14","","24.1","","99.91","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-07 03:00","2023","08","07","03:00","16.4","","14.2","","87","","","","6","","10","","24.1","","99.90","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-07 04:00","2023","08","07","04:00","16.7","","14.4","","86","","","","6","","16","","24.1","","99.84","","","","","","Mostly Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-07 05:00","2023","08","07","05:00","16.8","","14.4","","86","","","","7","","31","","24.1","","99.80","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-07 06:00","2023","08","07","06:00","17.1","","14.2","","82","","","","7","","32","","24.1","","99.75","","","","","","NA"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-07 07:00","2023","08","07","07:00","17.5","","14.3","","81","","","","7","","31","","24.1","","99.73","","","","","","Cloudy"
"-75.67","45.32","OTTAWA INTL A","6106001","2023-08-07 08:00","2023","08","07","08:00","17.2","","15.1","","87","","","","10","","12","","12.9","","99.72","","","","","","Rain,Fog"
